UNITUPI,NAMAUNITUPI,UNITAP,NAMAUNITAP,UNITUP,NAMAUNITUP,KD_PROV,NAMA_PROV,KD_KAB,NAMA_KAB,KD_KEC,NAMA_KEC,KD_DESA,NAMA_DESA,STATUS_DAERAH_3T,x
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122004,DENG,TIDAK,"5.081681078949098, 97.29590364127378"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122005,RAWA,TIDAK,"5.0610170276265185, 97.28565604388665"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122006,PUNTI PULO AGAM,TIDAK,"5.050975711359443, 97.27927445504992"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122007,ALUE PANGKAT,TIDAK,"5.087918307616837, 97.29694154508014"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122008,TEUNGOH PULO AGAM,TIDAK,"5.054785867497389, 97.28156950632592"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122009,HUENG,TIDAK,"5.075134881999236, 97.29998572319744"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122010,PULO U,TIDAK,"5.093055132330942, 97.29737296655314"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122011,ALUE KEUJRUEN,TIDAK,"5.095655182907601, 97.28822782328564"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122012,PAYA BEURANDANG,TIDAK,"5.08650635359752, 97.30191423325897"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122013,MANYANG TUNONG,TIDAK,"5.087704960189873, 97.26428162571423"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122014,MEUNASAH TUTONG,TIDAK,"5.083718256245162, 97.26328868470435"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122015,AMPEH,TIDAK,"5.069375923935639, 97.26160739059738"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122016,ALUE,TIDAK,"5.0818150262234605, 97.27307298210651"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122017,TEUNGKU DIBALEE,TIDAK,"5.070756562139328, 97.26576062967321"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122018,KEUDE BLANG JRUEN,TIDAK,"5.070921234475598, 97.26527277458665"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122019,BLANG JRUEN,TIDAK,"5.06667801430229, 97.26561852332088"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122020,UJONG BAROH BERGHANG,TIDAK,"5.082391969164874, 97.28099742931597"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122021,JEUMPA BERGHANG,TIDAK,"5.0718729254366455, 97.27402991700136"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122022,TEUNGOH BERGHANG,TIDAK,"5.0731166615090855, 97.27693047762143"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122023,PANTE BERGHANG,TIDAK,
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122024,SERBA JAMAN,TIDAK,"5.065177438861016, 97.26890552609161"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122025,RAYEUK NALEUNG,TIDAK,"5.0603414056463825, 97.27848716029602"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122026,RANGKAYA,TIDAK,"5.054551856528602, 97.26620652028662"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122027,PAYA,TIDAK,"5.051170781873619, 97.2664219132725"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122028,BLANG BIDOK,TIDAK,"5.049649142074083, 97.27293121140819"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122029,RAYEUK KUTA,TIDAK,"5.045466198442366, 97.26572385749508"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122030,RAYEUK MUNYE,TIDAK,"5.0617821573824475, 97.26379122344026"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122031,UJONG BAROH SB,TIDAK,"5.05749523338714, 97.25651875397182"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122032,TRIENG,TIDAK,"5.049721924283969, 97.25860918697609"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122033,MANYANG SB,TIDAK,"5.049078421725581, 97.25321984642295"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122034,CIBREK,TIDAK,"5.046522951968621, 97.25103912591145"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122035,KEUTAPANG,TIDAK,"5.044034001322146, 97.24877687494092"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122036,MATANG MANE,TIDAK,"5.040679176622848, 97.24091216246659"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122037,ALUE GAMPONG,TIDAK,"5.020965765622949, 97.22523747734408"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122038,BAYI,TIDAK,"5.015168297874552, 97.2193643973367"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122039,TUMPOK ACEH,TIDAK,"4.992459266516779, 97.21488006655558"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122040,ULEE BUKET,TIDAK,"4.992345199773316, 97.18969014636534"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122041,COT DAH,TIDAK,"5.008310356312545, 97.21533705642575"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122042,LEUPON SIREN,TIDAK,"5.004117116607444, 97.1702516114198"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122043,BLANG TRIENG,TIDAK,"5.006003088034843, 97.19450671375915"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122044,ALUE SIJUEK,TIDAK,"5.006660447522509, 97.20713642839142"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122045,HAGU,TIDAK,"5.013406398405148, 97.21537675443535"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122046,TEUPIN MEE,TIDAK,"5.026742584736847, 97.23648070866962"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122047,PLU PAKAM,TIDAK,"4.967335947056115, 97.17804016003508"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122048,BLANG PIE,TIDAK,"4.998974848944084, 97.19594761995738"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122049,PUNTI SEULEUMAK BARAT,TIDAK,"5.0125604122527365, 97.22880096608745"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122050,SERBA JAMAN TUNONG,TIDAK,"5.019488099268055, 97.23359246208717"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122051,LEUHONG,TIDAK,"5.008339155854308, 97.22233793523765"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122052,BLANG,TIDAK,"5.036838233588023, 97.24397750461559"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122053,TANJONG MESJID,TIDAK,"5.037778616939466, 97.25479280505279"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122054,SERBA JAMAN BAROH,TIDAK,"5.044260045301192, 97.2591927469656"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122055,COT BARAT,TIDAK,"5.013246713358002, 97.20535030221957"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110812,TANAH LUAS,1108122056,MATANG BALOY,TIDAK,"5.029622257987231, 97.23105936613119"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110813,TANAH PASIR,1108132007,MATANG RANUP LASEH,TIDAK,"5.103693647591592, 97.2893654082882"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110813,TANAH PASIR,1108132016,ULEE TANOH,TIDAK,"5.114960007667689, 97.28553610211772"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172001,COT GIREK,TIDAK,"4.909287918641433, 97.35992984818301"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172002,LHOK MEURBO,TIDAK,"4.960673486548392, 97.40178088049976"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172003,KP. BANTAN,TIDAK,"4.970069562290887, 97.39303458788596"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172004,ALUE SEUMAMBU,TIDAK,"4.9485471897776065, 97.37493599597717"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172005,ULEE GAMPONG,TIDAK,"4.948118938289965, 97.36795017124732"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172006,BATU XII,TIDAK,"4.948378834099647, 97.35664734757539"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172007,KP. TEMPEL,TIDAK,"4.930977425756143, 97.34616888663903"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172008,ALUE LEUHOB,TIDAK,"4.951039190180869, 97.43119467468028"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172009,SEUNEUBOK BARO,TIDAK,"4.9618085901426685, 97.36033565001645"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172010,ALUE DRIEN,TIDAK,"4.97173997484659, 97.3538880697975"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172011,CEMPEUDAK,TIDAK,"4.956249385924968, 97.36668670944636"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172012,MATANG TEUNGOH,TIDAK,"4.9637670302127574, 97.36811761125335"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172013,PUCOK ALUE,TIDAK,"4.974961815063555, 97.38889318122612"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172014,U BARO.,TIDAK,"4.954386248582484, 97.35716163176576"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172015,TRIENG,TIDAK,"4.956967469012661, 97.34137368274041"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172016,LHOK REUHAT,TIDAK,"4.967156077747117, 97.33924005653303"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172017,LUENG BARO,TIDAK,"4.9743584136290515, 97.33663004675687"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172018,JEULIKAT,TIDAK,"4.980679291316567, 97.3322055104448"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172019,GAMPONG ARA,TIDAK,"4.99128604278952, 97.32877795553966"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172020,BEURANDANG DAYAH,TIDAK,"4.968051406771303, 97.32320743138052"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172021,BEURANDANG KRUENG,TIDAK,"4.9802268294065115, 97.31241309986203"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172022,SEUPENG,TIDAK,"4.966038476074373, 97.30094410885263"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172023,BEURANDANG ASAN,TIDAK,"4.9485234489647425, 97.3161564312579"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110817,COT GIREK,1108172024,DRIEN II,TIDAK,"4.9565354341116805, 97.29818269311285"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202001,BLANG ARA,TIDAK,"5.001783007115138, 97.24820571906291"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202002,TGK.DIBANDA PIRAK,TIDAK,"4.994582278118803, 97.240113267281"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202003,PAYA MEUDRU,TIDAK,"4.989746284718315, 97.25278532530899"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202004,BLANG SIALET,TIDAK,"4.989919814727546, 97.24013000992444"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202005,BUKET GURU,TIDAK,"4.984167832299861, 97.24171855924249"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202006,GEULUMPANG PIRAK,TIDAK,"4.995817220582262, 97.24750422497428"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202007,ALUE LHOK,TIDAK,"4.942862340578482, 97.27303677119802"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202008,SEUNEUBOK ACEH,TIDAK,"4.957301084353703, 97.26621193839223"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202009,BUKET PIDIE,TIDAK,"4.96608672647434, 97.25902028162133"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202010,KEBON PIRAK,TIDAK,"4.959749139717477, 97.24251977587384"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202011,ALUE LEUKOT,TIDAK,"4.959876254803576, 97.23108950190024"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202012,BLANG MANE,TIDAK,"4.944609331213885, 97.22419033114491"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202013,PEUREUPOK,TIDAK,"4.946568233921542, 97.20936352947032"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202014,ULUE BIENG,TIDAK,"4.964360896228667, 97.22913020351012"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202015,PANTE SEULEUMAK,TIDAK,"5.017404095050172, 97.23905867592312"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202016,MEURIA SEULEUMAK,TIDAK,"5.011294941102984, 97.23617873749464"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202017,TUNONG KRUENG,TIDAK,"5.0147579501354835, 97.24446851845062"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202018,GEUREUGHEK,TIDAK,"5.01095108402565, 97.24265217914707"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202019,MEUNYE SEULEUMAK,TIDAK,"5.018938491496972, 97.24705167144984"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202020,SIMPANG,TIDAK,"5.005810506391355, 97.24604718866328"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202021,TUMPOK MESJID,TIDAK,"5.013546588920227, 97.25351912257847"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202022,JOK,TIDAK,"5.021877203819305, 97.23961706303022"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202023,LEUHONG,TIDAK,"5.005003506031955, 97.22974618332438"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202024,TANJONG BURUNYONG,TIDAK,"4.996689266096126, 97.22578882308363"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202025,KEUDE PAYA BAKONG,TIDAK,"4.992538726661817, 97.2300335948227"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202026,BLANG GUNCI,TIDAK,"4.987404801667977, 97.23049541928961"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202027,GAMPONG NGA,TIDAK,"4.980747826918987, 97.2319611531679"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202028,MAMPREE,TIDAK,"4.985070799160893, 97.22584781661445"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202029,MATANG PANYANG,TIDAK,"4.978854122001224, 97.22346443885178"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202030,TANJUNG DRIEN,TIDAK,"4.97133370228492, 97.21684684725744"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202031,ASAN SEULEUMAK,TIDAK,"4.969431598841372, 97.21148817302048"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202032,TGK. DIBANDA TEK-TEK,TIDAK,"4.96492110703484, 97.21613190432296"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202033,COT TEUFAH,TIDAK,"4.962573416342374, 97.20926079527057"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202034,PUCOK ALUE SEULEUMAK,TIDAK,"4.965037833240229, 97.20455401444518"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202035,LUENG,TIDAK,"4.961323298139279, 97.20009402550237"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202036,CEMPEUDAK,TIDAK,"4.992669117114793, 97.23011686899672"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202037,BLANG PAKU,TIDAK,"4.998045606815203, 97.23885285843518"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202038,BLANG DALAM,TIDAK,"5.002686085415543, 97.2363382236255"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110820,PAYA BAKONG,1108202039,BLANG PANTE,TIDAK,"4.954946242857664, 97.18870856022627"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110821,NIBONG,1108212001,NIBONG BAROH,TIDAK,"5.083050669872258, 97.25170686736693"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110821,NIBONG,1108212002,NIBONG WAKHEUH,TIDAK,"5.076661495733776, 97.25725375491932"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110821,NIBONG,1108212003,KEUDE NIBONG,TIDAK,"5.076234160615756, 97.25678012455795"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110821,NIBONG,1108212004,KEUPOK NIBONG,TIDAK,"5.075935263860964, 97.25711746115589"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110821,NIBONG,1108212005,DAYAH NIBONG,TIDAK,"5.0740999452754965, 97.25565523070374"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110821,NIBONG,1108212006,SUMBOK RAYEUK,TIDAK,"5.067221766372366, 97.24955335848172"
11,ACEH,11LSM,LHOKSEUMAWE,11223,LHOKSUKON,11,ACEH,1108,KAB. ACEH UTARA,110821,NIBONG,1108212007,PAYA TERBANG,TIDAK,"5.062730719521717, 97.22878303672418"
